Label,P6:string,P5:string,P7:url,P2:wikibase-item,P3:wikibase-item,Description
Phil Ramone,Phil_Ramone,http://dbpedia.org/resource/Phil_Ramone,https://linkedjazz.org/image/square/Phil_Ramone.png,Q29,Q32,
Johnny Coates,Johnny_Coates,,https://linkedjazz.org/image/square/Johnny_Coates.png,Q29,Q32,
Hal Crook,Hal_Crook,http://dbpedia.org/resource/Hal_Crook,https://linkedjazz.org/image/square/Hal_Crook.png,Q29,Q32,
Billy Byers,Billy_Byers,http://dbpedia.org/resource/Billy_Byers,https://linkedjazz.org/image/square/Billy_Byers.png,Q29,Q32,
John Earle,John_Earle,http://dbpedia.org/resource/John_Earle_%28musician%29,https://linkedjazz.org/image/square/John_Earle_(musician).png,Q29,Q32,
Harold Arlen,Harold_Arlen,http://dbpedia.org/resource/Harold_Arlen,https://linkedjazz.org/image/square/Harold_Arlen.png,Q29,Q32,
Bill Goodwin,Bill_Goodwin,http://dbpedia.org/resource/Bill_Goodwin_(jazz_drummer),https://linkedjazz.org/image/square/Bill_Goodwin_(jazz_drummer).png,Q29,Q32,
Joe Roccisano,Joe_Roccisano,http://dbpedia.org/resource/Joe_Roccisano,https://linkedjazz.org/image/square/Joe_Roccisano.png,Q29,Q32,
John Zorn,John_Zorn,http://dbpedia.org/resource/John_Zorn,https://linkedjazz.org/image/square/John_Zorn.png,Q29,Q32,
Teddy Kotick,Teddy_Kotick,http://dbpedia.org/resource/Teddy_Kotick,https://linkedjazz.org/image/square/Teddy_Kotick.png,Q29,Q32,
Harvey LaRose,Harvey_LaRose,,,Q29,Q32,
Sal Salvador,Sal_Salvador,http://dbpedia.org/resource/Sal_Salvador,https://linkedjazz.org/image/square/Sal_Salvador.png,Q29,Q32,
Vincent Herring,Vincent_Herring,http://dbpedia.org/resource/Vincent_Herring,https://linkedjazz.org/image/square/Vincent_Herring.png,Q29,Q32,
Elbridge Bryant,Elbridge_Bryant,http://dbpedia.org/resource/Elbridge_Bryant,https://linkedjazz.org/image/square/Elbridge_Bryant.png,Q29,Q32,
Guy Lombardo,Guy_Lombardo,http://dbpedia.org/resource/Guy_Lombardo,https://linkedjazz.org/image/square/Guy_Lombardo.png,Q29,Q32,
Sam Marowitz,Sam_Marowitz,,,Q29,Q32,
Martha Flowers,Martha_Flowers,,https://linkedjazz.org/image/square/Martha_Flowers.png,Q29,Q32,
Jim Chapin,Jim_Chapin,http://dbpedia.org/resource/Jim_Chapin,https://linkedjazz.org/image/square/Jim_Chapin.png,Q29,Q32,
Ed Jobear,Ed_Jobear,,,Q29,Q32,"He is a dentist, can't find a website for him. "
Chris Gunning,Chris_Gunning,http://dbpedia.org/resource/Chris_Gunning,https://linkedjazz.org/image/square/Chris_Gunning.png,Q29,Q32,
Don Stratton,Don_Stratton,,https://linkedjazz.org/image/square/Don_Stratton.png,Q29,Q32,
Billy Joel,Billy_Joel,http://dbpedia.org/resource/Billy_Joel,https://linkedjazz.org/image/square/Billy_Joel.png,Q29,Q32,
Paul Simon,Paul_Simon,http://dbpedia.org/resource/Paul_Simon,https://linkedjazz.org/image/square/Paul_Simon.png,Q29,Q32,
Ralph Burns,Ralph_Burns,http://dbpedia.org/resource/Ralph_Burns,https://linkedjazz.org/image/square/Ralph_Burns.png,Q29,Q32,
Peter Mennin,Peter_Mennin,http://dbpedia.org/resource/Peter_Mennin,https://linkedjazz.org/image/square/Peter_Mennin.png,Q29,Q32,
Phoebe Snow,Phoebe_Snow,http://dbpedia.org/resource/Phoebe_Snow,https://linkedjazz.org/image/square/Phoebe_Snow.png,Q29,Q32,
Vaughan Monroe,Vaughan_Monroe,http://dbpedia.org/resource/Vaughan_Monroe,https://linkedjazz.org/image/square/Vaughan_Monroe.png,Q29,Q32,
Al Hibbler,Al_Hibbler,http://dbpedia.org/resource/Al_Hibbler,https://linkedjazz.org/image/square/Al_Hibbler.png,Q29,Q32,
Bob Weinstock,Bob_Weinstock,http://dbpedia.org/resource/Bob_Weinstock,https://linkedjazz.org/image/square/Bob_Weinstock.png,Q29,Q32,
Joseph Allard,Joseph_Allard,http://dbpedia.org/resource/Joseph_Allard,https://linkedjazz.org/image/square/Joseph_Allard.png,Q29,Q32,
Jerry Dodgion,Jerry_Dodgion,http://dbpedia.org/resource/Jerry_Dodgion,https://linkedjazz.org/image/square/Jerry_Dodgion.png,Q29,Q32,
Henry Brant,Henry_Brant,http://dbpedia.org/resource/Henry_Brant,https://linkedjazz.org/image/square/Henry_Brant.png,Q29,Q32,
Manny Albam,Manny_Albam,http://dbpedia.org/resource/Manny_Albam,https://linkedjazz.org/image/square/Manny_Albam.png,Q29,Q32,
Anthony Braxton,Anthony_Braxton,http://dbpedia.org/resource/Anthony_Braxton,https://linkedjazz.org/image/square/Anthony_Braxton.png,Q29,Q32,
Mike Abene,Mike_Abene,http://dbpedia.org/resource/Mike_Abene,https://linkedjazz.org/image/square/Mike_Abene.png,Q29,Q32,
Jerome Kern,Jerome_Kern,http://dbpedia.org/resource/Jerome_Kern,https://linkedjazz.org/image/square/Jerome_Kern.png,Q29,Q32,
John Cage,John_Cage,http://dbpedia.org/resource/John_Cage,https://linkedjazz.org/image/square/John_Cage.png,Q29,Q32,
Tom Harrell,Tom_Harrell,http://dbpedia.org/resource/Tom_Harrell,https://linkedjazz.org/image/square/Tom_Harrell.png,Q29,Q32,
Steve Gilmore,Steve_Gilmore,,https://linkedjazz.org/image/square/Steve_Gilmore.png,Q29,Q32,
Al Cohn,Al_Cohn,http://dbpedia.org/resource/Al_Cohn,https://linkedjazz.org/image/square/Al_Cohn.png,Q29,Q32,
William Schumann,William_Schumann,http://dbpedia.org/resource/William_Schumann,https://linkedjazz.org/image/square/William_Schumann.png,Q29,Q32,
Jerome Richardson,Jerome_Richardson,http://dbpedia.org/resource/Jerome_Richardson,https://linkedjazz.org/image/square/Jerome_Richardson.png,Q29,Q32,
Hal Serra,Hal_Serra,,https://linkedjazz.org/image/square/Hal_Serra.png,Q29,Q32,"He is a dentist, can't find a website for him. "
Pete Robinson,Pete_Robinson,http://dbpedia.org/resource/J._Peter_Robinson,https://linkedjazz.org/image/square/J._Peter_Robinson.png,Q29,Q32,
Austin High Gang,Austin_High_Gang,http://dbpedia.org/resource/Austin_High_Gang,https://linkedjazz.org/image/square/Austin_High_Gang.png,Q29,Q32,
Brian Lynch,Brian_Lynch,http://dbpedia.org/resource/Brian_Lynch_(musician),https://linkedjazz.org/image/square/Brian_Lynch_(musician).png,Q29,Q32,
Chuck Andrus,Chuck_Andrus,http://dbpedia.org/resource/Chuck_Andrus,https://linkedjazz.org/image/square/Chuck_Andrus.png,Q29,Q32,
Mike Brecker,Mike_Brecker,,https://linkedjazz.org/image/square/Mike_Brecker.png,Q29,Q32,
Conte Candoli,Conte_Candoli,http://dbpedia.org/resource/Conte_Candoli,https://linkedjazz.org/image/square/Conte_Candoli.png,Q29,Q32,
Michel Legrand,Michel_Legrand,http://dbpedia.org/resource/Michel_Legrand,https://linkedjazz.org/image/square/Michel_Legrand.png,Q29,Q32,
Roy Campanella,Roy_Campanella,http://dbpedia.org/resource/Roy_Campanella,https://linkedjazz.org/image/square/Roy_Campanella.png,Q29,Q32,
Chu Berry,Chu_Berry,http://dbpedia.org/resource/Chu_Berry,https://linkedjazz.org/image/square/Chu_Berry.png,Q29,Q32,
Barbra Streisand,Barbra_Streisand,http://dbpedia.org/resource/Barbra_Streisand,https://linkedjazz.org/image/square/Barbra_Streisand.png,Q29,Q32,
Cab Jivers,Cab_Jivers,,https://linkedjazz.org/image/square/Cab_Jivers.png,Q29,Q32,
Richard Davis,Richard_Davis,http://dbpedia.org/resource/Richard_Davis_(double_bassist),https://linkedjazz.org/image/square/Richard_Davis_(double_bassist).png,Q29,Q32,
Keg Johnson,Keg_Johnson,http://dbpedia.org/resource/Keg_Johnson,https://linkedjazz.org/image/square/Keg_Johnson.png,Q29,Q32,
Lou Rawls,Lou_Rawls,http://dbpedia.org/resource/Lou_Rawls,https://linkedjazz.org/image/square/Lou_Rawls.png,Q29,Q32,
Bobby Hackett,Bobby_Hackett,http://dbpedia.org/resource/Bobby_Hackett,https://linkedjazz.org/image/square/Bobby_Hackett.png,Q29,Q32,
Benny Payne,Benny_Payne,,https://linkedjazz.org/image/square/Benny_Payne.png,Q29,Q32,
Wild Bill Davis,Wild_Bill_Davis,http://dbpedia.org/resource/Wild_Bill_Davis,https://linkedjazz.org/image/square/Wild_Bill_Davis.png,Q29,Q32,
Mona Hinton,Mona_Hinton,,https://linkedjazz.org/image/square/Mona_Hinton.png,Q29,Q32,
Willie Nelson,Willie_Nelson,http://dbpedia.org/resource/Willie_Nelson,https://linkedjazz.org/image/square/Willie_Nelson.png,Q29,Q32,
Jackie Robinson,Jackie_Robinson,http://dbpedia.org/resource/Jackie_Robinson,https://linkedjazz.org/image/square/Jackie_Robinson.png,Q29,Q32,
Max Baer,Max_Baer,http://dbpedia.org/resource/Max_Baer_(boxer),https://linkedjazz.org/image/square/Max_Baer_(boxer).png,Q29,Q32,
Robin Roberts,Robin_Roberts,http://dbpedia.org/resource/Robin_Roberts_(baseball),https://linkedjazz.org/image/square/Robin_Roberts_(baseball).png,Q29,Q32,
Joe Louis,Joe_Louis,http://dbpedia.org/resource/Joe_Louis,https://linkedjazz.org/image/square/Joe_Louis.png,Q29,Q32,
Sherman Ferguson,Sherman_Ferguson,http://dbpedia.org/resource/Sherman_Ferguson,https://linkedjazz.org/image/square/Sherman_Ferguson.png,Q29,Q32,
Stepin Fetchit,Stepin_Fetchit,http://dbpedia.org/resource/Stepin_Fetchit,https://linkedjazz.org/image/square/Stepin_Fetchit.png,Q29,Q32,
Gerald Wiggins,Gerald_Wiggins,http://dbpedia.org/resource/Gerald_Wiggins,https://linkedjazz.org/image/square/Gerald_Wiggins.png,Q29,Q32,
Tony Curtis,Tony_Curtis,http://dbpedia.org/resource/Tony_Curtis,https://linkedjazz.org/image/square/Tony_Curtis.png,Q29,Q32,
Red Holloway,Red_Holloway,http://dbpedia.org/resource/Red_Holloway,https://linkedjazz.org/image/square/Red_Holloway.png,Q29,Q32,
Spike Jones,Spike_Jones,http://dbpedia.org/resource/Spike_Jones,https://linkedjazz.org/image/square/Spike_Jones.png,Q29,Q32,
Helen Grayco,Helen_Grayco,,https://linkedjazz.org/image/square/Helen_Grayco.png,Q29,Q32,
Andy Simpkins,Andy_Simpkins,http://dbpedia.org/resource/Andy_Simpkins,https://linkedjazz.org/image/square/Andy_Simpkins.png,Q29,Q32,
Kay Starr,Kay_Starr,http://dbpedia.org/resource/Kay_Starr,https://linkedjazz.org/image/square/Kay_Starr.png,Q29,Q32,
Billy Barty,Billy_Barty,http://dbpedia.org/resource/Billy_Barty,https://linkedjazz.org/image/square/Billy_Barty.png,Q29,Q32,
Paul Humphrey,Paul_Humphrey,http://dbpedia.org/resource/Paul_Humphrey,https://linkedjazz.org/image/square/Paul_Humphrey.png,Q29,Q32,
George Rock,George_Rock,http://dbpedia.org/resource/George_Rock,https://linkedjazz.org/image/square/George_Rock.png,Q29,Q32,
Gil Bernal,Gil_Bernal,http://dbpedia.org/resource/Gil_Bernal,https://linkedjazz.org/image/square/Gil_Bernal.png,Q29,Q32,
Jack Cole,Jack_Cole,http://dbpedia.org/resource/Jack_Cole_(choreographer),https://linkedjazz.org/image/square/Jack_Cole_(choreographer).png,Q29,Q32,
Ty Cobb,Ty_Cobb,http://dbpedia.org/resource/Ty_Cobb,https://linkedjazz.org/image/square/Ty_Cobb.png,Q29,Q32,
Arnold Ross,Arnold_Ross,,https://linkedjazz.org/image/square/Arnold_Ross.png,Q29,Q32,
Jackie Mills,Jackie_Mills,,,Q29,Q32,
Jack Lemmon,Jack_Lemmon,http://dbpedia.org/resource/Jack_Lemmon,https://linkedjazz.org/image/square/Jack_Lemmon.png,Q29,Q32,
Marilyn Monroe,Marilyn_Monroe,http://dbpedia.org/resource/Marilyn_Monroe,https://linkedjazz.org/image/square/Marilyn_Monroe.png,Q29,Q32,
Al Tinney,Al_Tinney,http://dbpedia.org/resource/Al_Tinney,https://linkedjazz.org/image/square/Al_Tinney.png,Q29,Q32,
Tony Boyd,Tony_Boyd,,,Q29,Q32,Wikipedia article listing Tony Boyd's band 
Bumps Myers,Bumps_Myers,,https://linkedjazz.org/image/square/Bumps_Myers.png,Q29,Q32,
Zutty Singleton,Zutty_Singleton,http://dbpedia.org/resource/Zutty_Singleton,https://linkedjazz.org/image/square/Zutty_Singleton.png,Q29,Q32,
Jimmy Noone,Jimmy_Noone,,https://linkedjazz.org/image/square/Jimmy_Noone.png,Q29,Q32,
Benny Morton,Benny_Morton,http://dbpedia.org/resource/Benny_Morton,https://linkedjazz.org/image/square/Benny_Morton.png,Q29,Q32,
Lil Armstrong,Lil_Armstrong,http://dbpedia.org/resource/Lil_Armstrong,https://linkedjazz.org/image/square/Lil_Armstrong.png,Q29,Q32,
Dick Cavett,Dick_Cavett,http://dbpedia.org/resource/Dick_Cavett,https://linkedjazz.org/image/square/Dick_Cavett.png,Q29,Q32,
Cannonball Adderley,Cannonball_Adderley,http://dbpedia.org/resource/Cannonball_Adderley,https://linkedjazz.org/image/square/Cannonball_Adderley.png,Q29,Q32,
Ben Pollack,Ben_Pollack,http://dbpedia.org/resource/Ben_Pollack,https://linkedjazz.org/image/square/Ben_Pollack.png,Q29,Q32,
John Kirby,John_Kirby,http://dbpedia.org/resource/John_Kirby_(musician),https://linkedjazz.org/image/square/John_Kirby_(musician).png,Q29,Q32,
Kid Ory,Kid_Ory,http://dbpedia.org/resource/Kid_Ory,https://linkedjazz.org/image/square/Kid_Ory.png,Q29,Q32,
Al Jolson,Al_Jolson,http://dbpedia.org/resource/Al_Jolson,https://linkedjazz.org/image/square/Al_Jolson.png,Q29,Q32,
Willis Conover,Willis_Conover,http://dbpedia.org/resource/Willis_Conover,https://linkedjazz.org/image/square/Willis_Conover.png,Q29,Q32,
Joe Turner,Joe_Turner,http://dbpedia.org/resource/Joe_Turner_(jazz_pianist),https://linkedjazz.org/image/square/Joe_Turner_(jazz_pianist).png,Q29,Q32,
Bill Berry,Bill_Berry,http://dbpedia.org/resource/Bill_Berry_(trumpeter),https://linkedjazz.org/image/square/Bill_Berry_(trumpeter).png,Q29,Q32,
Urbie Green,Urbie_Green,http://dbpedia.org/resource/Urbie_Green,https://linkedjazz.org/image/square/Urbie_Green.png,Q29,Q32,
Louis Bellson,Louis_Bellson,,https://linkedjazz.org/image/square/Louis_Bellson.png,Q29,Q32,
George Barnes,George_Barnes,http://dbpedia.org/resource/George_Barnes_(musician),https://linkedjazz.org/image/square/George_Barnes_(musician).png,Q29,Q32,
Ben Bernie,Ben_Bernie,http://dbpedia.org/resource/Ben_Bernie,https://linkedjazz.org/image/square/Ben_Bernie.png,Q29,Q32,
Sy Johnson,Sy_Johnson,http://dbpedia.org/resource/Sy_Johnson,,Q29,Q32,
Scoops Carey,Scoops_Carey,,,Q29,Q32,
Bucky Pizzarelli,Bucky_Pizzarelli,http://dbpedia.org/resource/Bucky_Pizzarelli,https://linkedjazz.org/image/square/Bucky_Pizzarelli.png,Q29,Q32,
Wilbur Ware,Wilbur_Ware,http://dbpedia.org/resource/Wilbur_Ware,https://linkedjazz.org/image/square/Wilbur_Ware.png,Q29,Q32,
Al Morgan,Al_Morgan,http://dbpedia.org/resource/Al_Morgan_(musician),,Q29,Q32,
John Benson Brooks,John_Benson_Brooks,http://dbpedia.org/resource/John_Benson_Brooks,https://linkedjazz.org/image/square/John_Benson_Brooks.png,Q29,Q32,
Bob Cranshaw,Bob_Cranshaw,http://dbpedia.org/resource/Bob_Cranshaw,https://linkedjazz.org/image/square/Bob_Cranshaw.png,Q29,Q32,
Jimmy Bertrand,Jimmy_Bertrand,http://dbpedia.org/resource/Jimmy_Bertrand,https://linkedjazz.org/image/square/Jimmy_Bertrand.png,Q29,Q32,
Alberta Hunter,Alberta_Hunter,http://dbpedia.org/resource/Alberta_Hunter,https://linkedjazz.org/image/square/Alberta_Hunter.png,Q29,Q32,
Eddie South,Eddie_South,http://dbpedia.org/resource/Eddie_South,https://linkedjazz.org/image/square/Eddie_South.png,Q29,Q32,
Erskine Tate,Erskine_Tate,http://dbpedia.org/resource/Erskine_Tate,https://linkedjazz.org/image/square/Erskine_Tate.png,Q29,Q32,
Al Capone,Al_Capone,http://dbpedia.org/resource/Al_Capone,https://linkedjazz.org/image/square/Al_Capone.png,Q29,Q32,
Barry Galbraith,Barry_Galbraith,http://dbpedia.org/resource/Barry_Galbraith,https://linkedjazz.org/image/square/Barry_Galbraith.png,Q29,Q32,
Bob Shaffner,Bob_Shaffner,,,Q29,Q32,trumpet player
Porter Kilbert,Porter_Kilbert,,https://linkedjazz.org/image/square/Porter_Kilbert.png,Q29,Q32,
Claude Hopkins,Claude_Hopkins,http://dbpedia.org/resource/Claude_Hopkins,https://linkedjazz.org/image/square/Claude_Hopkins.png,Q29,Q32,
Israel Crosby,Israel_Crosby,http://dbpedia.org/resource/Israel_Crosby,https://linkedjazz.org/image/square/Israel_Crosby.png,Q29,Q32,
Benny Green,Benny_Green,http://dbpedia.org/resource/Benny_Green_(pianist),https://linkedjazz.org/image/square/Benny_Green_(pianist).png,Q29,Q32,
Barney Bigard,Barney_Bigard,http://dbpedia.org/resource/Barney_Bigard,https://linkedjazz.org/image/square/Barney_Bigard.png,Q29,Q32,
Jim Hall,Jim_Hall,http://dbpedia.org/resource/Jim_Hall_(musician),https://linkedjazz.org/image/square/Jim_Hall_(musician).png,Q29,Q32,
Johnny Dodds,Johnny_Dodds,http://dbpedia.org/resource/Johnny_Dodds,https://linkedjazz.org/image/square/Johnny_Dodds.png,Q29,Q32,
Ray Nance,Ray_Nance,http://dbpedia.org/resource/Ray_Nance,https://linkedjazz.org/image/square/Ray_Nance.png,Q29,Q32,
Mel Powell,Mel_Powell,http://dbpedia.org/resource/Mel_Powell,https://linkedjazz.org/image/square/Mel_Powell.png,Q29,Q32,
Foots Thomas,Foots_Thomas,,https://linkedjazz.org/image/square/Foots_Thomas.png,Q29,Q32,
Al Hall,Al_Hall,http://dbpedia.org/resource/Al_Hall_(musician),https://linkedjazz.org/image/square/Al_Hall_(musician).png,Q29,Q32,
Bobby Rosengarden,Bobby_Rosengarden,http://dbpedia.org/resource/Bobby_Rosengarden,https://linkedjazz.org/image/square/Bobby_Rosengarden.png,Q29,Q32,
Clark Smith,Clark_Smith,,https://linkedjazz.org/image/square/Clark_Smith.png,Q29,Q32,
John Lee Hooker,John_Lee_Hooker,http://dbpedia.org/resource/John_Lee_Hooker,https://linkedjazz.org/image/square/John_Lee_Hooker.png,Q29,Q32,
Albert Collins,Albert_Collins,http://dbpedia.org/resource/Albert_Collins,https://linkedjazz.org/image/square/Albert_Collins.png,Q29,Q32,
John Mayall,John_Mayall,http://dbpedia.org/resource/John_Mayall,https://linkedjazz.org/image/square/John_Mayall.png,Q29,Q32,
Bill Cosby,Bill_Cosby,http://dbpedia.org/resource/Bill_Cosby,https://linkedjazz.org/image/square/Bill_Cosby.png,Q29,Q32,
Blue Mitchell,Blue_Mitchell,http://dbpedia.org/resource/Blue_Mitchell,https://linkedjazz.org/image/square/Blue_Mitchell.png,Q29,Q32,
Muddy Waters,Muddy_Waters,http://dbpedia.org/resource/Muddy_Waters,https://linkedjazz.org/image/square/Muddy_Waters.png,Q29,Q32,
Willie Dixon,Willie_Dixon,http://dbpedia.org/resource/Willie_Dixon,https://linkedjazz.org/image/square/Willie_Dixon.png,Q29,Q32,
Art Hillary,Art_Hillary,,,Q29,Q32,"He played the organ for Red Halloway on ""No Tears Over You"""
Etta James,Etta_James,http://dbpedia.org/resource/Etta_James,https://linkedjazz.org/image/square/Etta_James.png,Q29,Q32,
Harry James,Harry_James,http://dbpedia.org/resource/Harry_James,https://linkedjazz.org/image/square/Harry_James.png,Q29,Q32,
Wilbur Brown,Wilbur_Brown,,,Q29,Q32,
Dorsey Brothers,Dorsey_Brothers,http://dbpedia.org/resource/Dorsey_Brothers,https://linkedjazz.org/image/square/Dorsey_Brothers.png,Q29,Q32,
Freddy Robinson,Freddy_Robinson,http://dbpedia.org/resource/Freddy_Robinson,https://linkedjazz.org/image/square/Freddy_Robinson.png,Q29,Q32,
Brother Jack McDuff,Brother_Jack_McDuff,,https://linkedjazz.org/image/square/Brother_Jack_McDuff.png,Q29,Q32,
Johnny Bratton,Johnny_Bratton,http://dbpedia.org/resource/Johnny_Bratton,https://linkedjazz.org/image/square/Johnny_Bratton.png,Q29,Q32,
Arnett Cobb,Arnett_Cobb,http://dbpedia.org/resource/Arnett_Cobb,https://linkedjazz.org/image/square/Arnett_Cobb.png,Q29,Q32,
Koko Taylor,Koko_Taylor,http://dbpedia.org/resource/Koko_Taylor,https://linkedjazz.org/image/square/Koko_Taylor.png,Q29,Q32,
Kid Gavilan,Kid_Gavilan,,,Q29,Q32,
Lonnie Simmons,Lonnie_Simmons,,https://linkedjazz.org/image/square/Lonnie_Simmons.png,Q29,Q32,
Lloyd Price,Lloyd_Price,http://dbpedia.org/resource/Lloyd_Price,https://linkedjazz.org/image/square/Lloyd_Price.png,Q29,Q32,
Roosevelt Sykes,Roosevelt_Sykes,http://dbpedia.org/resource/Roosevelt_Sykes,https://linkedjazz.org/image/square/Roosevelt_Sykes.png,Q29,Q32,
Warren Vache,Warren_Vache,http://dbpedia.org/resource/Warren_Vache,https://linkedjazz.org/image/square/Warren_Vache.png,Q29,Q32,
Jimmy Reed,Jimmy_Reed,http://dbpedia.org/resource/Jimmy_Reed,https://linkedjazz.org/image/square/Jimmy_Reed.png,Q29,Q32,
Albert King,Albert_King,http://dbpedia.org/resource/Albert_King,https://linkedjazz.org/image/square/Albert_King.png,Q29,Q32,
Memphis Slim,Memphis_Slim,http://dbpedia.org/resource/Memphis_Slim,https://linkedjazz.org/image/square/Memphis_Slim.png,Q29,Q32,
Sugar Ray,Sugar_Ray,,https://linkedjazz.org/image/square/Sugar_Ray.png,Q29,Q32,
Sunnyland Slim,Sunnyland_Slim,http://dbpedia.org/resource/Sunnyland_Slim,https://linkedjazz.org/image/square/Sunnyland_Slim.png,Q29,Q32,
Ruth Brown,Ruth_Brown,http://dbpedia.org/resource/Ruth_Brown,https://linkedjazz.org/image/square/Ruth_Brown.png,Q29,Q32,
Little Miss Cornshucks,Little_Miss_Cornshucks,,https://linkedjazz.org/image/square/Little_Miss_Cornshucks.png,Q29,Q32,
Hal Ashby,Hal_Ashby,,https://linkedjazz.org/image/square/Hal_Ashby.png,Q29,Q32,
Milt Fillius,Milt_Fillius,,,Q29,Q32,
Ricky Woodard,Ricky_Woodard,,https://linkedjazz.org/image/square/Ricky_Woodard.png,Q29,Q32,
Jimmy Witherspoon,Jimmy_Witherspoon,http://dbpedia.org/resource/Jimmy_Witherspoon,https://linkedjazz.org/image/square/Jimmy_Witherspoon.png,Q29,Q32,
Butterbeans and Susie ,Butterbeans_and_Susie_,,https://linkedjazz.org/image/square/Butterbeans_and_Susie_.png,Q29,Q32,
George Benson,George_Benson,http://dbpedia.org/resource/George_Benson,https://linkedjazz.org/image/square/George_Benson.png,Q29,Q32,
Bob Milne,Bob_Milne,http://dbpedia.org/resource/Bob_Milne,https://linkedjazz.org/image/square/Bob_Milne.png,Q29,Q32,
Jim Cullum,Jim_Cullum,"http://dbpedia.org/resource/Jim_Cullum,_Jr.","https://linkedjazz.org/image/square/Jim_Cullum,_Jr..png",Q29,Q32,
Ken Burns,Ken_Burns,http://dbpedia.org/resource/Ken_Burns,https://linkedjazz.org/image/square/Ken_Burns.png,Q29,Q32,
Kevin Whitehead,Kevin_Whitehead,,https://linkedjazz.org/image/square/Kevin_Whitehead.png,Q29,Q32,
David Reffkin,David_Reffkin,,,Q29,Q32,
Leslie Johnson,Leslie_Johnson,http://dbpedia.org/resource/Leslie_Johnson_(publisher),https://linkedjazz.org/image/square/Leslie_Johnson_(publisher).png,Q29,Q32,
